latD	logD	source
34.9308833640001	24.768802738	Bibliography
35.077705112	24.908382805	Bibliography
35.12187	24.61464	Bibliography
35.36482	24.875956	Bibliography
35.307815	23.897291	Bibliography
35.1934	24.7935	NHMC
35.3399381450001	24.489709953	Bibliography
35.2518417860001	23.7197793770001	Bibliography
35.3185463670001	23.6495436930001	Bibliography
35.40627	24.78331	Bibliography
35.27608	23.66893	Bibliography
35.30892	25.36418	Bibliography
35.25619	25.38643	Bibliography
35.35221	24.36223	Bibliography
35.29105	24.33796	Bibliography
35.366635	24.26069	Bibliography
35.26988	24.17425	Bibliography
35.325	23.891	Bibliography
35.1905555555556	26.1480555555556	Bibliography
35.1958333333333	24.2886111111111	Bibliography
35.1983333333333	24.4263888888889	Bibliography
35.1747222222222	24.4136111111111	Bibliography
35.0141666666667	25.0605555555556	Bibliography
35.4855555555556	23.6888888888889	Bibliography
35.3886111111111	23.5733333333333	Bibliography
35.2052777777778	24.3469444444444	Bibliography
35.325123	24.32322	Bibliography
35.2386111111111	23.6433333333333	Bibliography
35.351345	24.357792	Bibliography
35.0561111111111	26.0172222222222	Bibliography
35.0072222222222	25.1511111111111	Bibliography
35.049178	25.859711	Bibliography
35.38377	24.890583	Bibliography
35.22025	24.51999	Bibliography
35.329287	24.335863	Bibliography
35.015812286	25.8414322570001	Bibliography
35.457363	24.150462	Bibliography
35.0945	25.562205	Bibliography
35.039212	25.57432	Bibliography
35.322461	23.626832	Bibliography
35.256093	24.594114	Bibliography
35.010499112	25.1530193040001	Bibliography
35.304127	23.67806	Bibliography
35.403949482	23.6824564120001	Bibliography
35.292787515	23.7521935010001	Bibliography
35.2865	25.6781	NHMC
35.2312	25.4654	NHMC
35.2498	24.1063	NHMC
35.2494	24.8853	NHMC
35.4518	24.2101	NHMC
35.5843	23.5961	NHMC
35.4164	24.7771	NHMC
35.4042	24.7779	NHMC
35.5197	23.6124	NHMC
35.2519	24.9437	NHMC
35.40726	25.0122	Bibliography
35.27915	24.4817	Bibliography
35.31093	25.31345	Bibliography
35.25999	25.00944	Bibliography
35.36695	25.03837	Bibliography
35.17651	26.09345	Bibliography
34.957115	25.100617	Bibliography
35.1534	24.4732	NHMC
35.0151	25.8416	NHMC
35.245278	25.426111	Bibliography
35.2688888888889	24.2819444444444	Bibliography
35.3966666666667	23.8944444444444	Bibliography
35.3636111111111	23.6383333333333	Bibliography
35.2902777777778	24.1777777777778	Bibliography
35.33469	25.05441	Bibliography
35.287859	24.414824	Bibliography
35.151742	24.455888	Bibliography
35.323157	23.719360000000002	Bibliography
35.174717	25.990848	Bibliography
35.20701	25.6134	Bibliography
35.30584	23.7	Bibliography
35.1333333333333	25.5666666666667	Bibliography
35.2	25.5166666666667	Bibliography
35.15	25.4833333333333	Bibliography
35.1663888888889	25.4908333333333	Bibliography
35.310635	24.843159	Bibliography
35.1497222222222	25.5758333333333	Bibliography
35.15	25.8833333333333	Bibliography
35.1644444444444	24.926667	Bibliography
35.1583333333333	24.936389	Bibliography
35.225377	24.759327	Bibliography
35.283333	24.466667	Bibliography
35.027015	26.007519	Bibliography
35.1608333333333	25.9766666666667	Bibliography
35.0320923530001	25.6958490700001	Bibliography
35.079407901	24.993286681	Bibliography
35.127272954	24.7361817120001	Bibliography
35.202778	24.89	Bibliography
35.266389	24.899167	Bibliography
35.215556	24.831111	Bibliography
35.1	25.4833333333333	Bibliography
35.1166666666667	25.4833333333333	Bibliography
35.1386111111111	25.56	Bibliography
35.183333	24.6	NHMC
35.226311	24.7801	Bibliography
35.3306	25.2312	NHMC
35.318600000000004	25.0951	NHMC
35.2979	25.0864	NHMC
35.3485	24.8386	NHMC
35.3483	24.8374	NHMC
35.2334	25.1411	NHMC
35.1292	24.8247	NHMC
35.3666666666667	23.9166666666667	Bibliography
35.3166666666667	23.8833333333333	Bibliography
35.0478771640001	25.5776596800001	Bibliography
35.028929	24.925415	Bibliography
35.1885	24.55361	Bibliography
35.349097328	23.90773806	Bibliography
35.3452	24.1899	NHMC
35.4451	24.1393	NHMC
35.3928	24.0961	NHMC
35.3432	24.1818	NHMC
35.3388	23.8871	NHMC
35.327293	24.510474	Bibliography
35.048274	25.578216	Bibliography
35.16514	26.05564	Bibliography
35.16644	25.48284	Bibliography
35.09589	25.38554	Bibliography
35.187896575	25.662663546	Bibliography
35.3475791320001	24.451606542	Bibliography
35.32747	24.73033	Bibliography
35.3273122200001	25.333510587	Bibliography
35.55009	24.08442	Bibliography
35.19955	25.46959	Bibliography
35.17857	24.44353	Bibliography
35.263420000000004	25.42305	Bibliography
35.2268327560001	24.668059763	Bibliography
35.418955576	23.849878355	Bibliography
35.3503323910001	23.5861173110001	Bibliography
35.3754151360001	23.8525400230001	Bibliography
35.28461	25.54125	Bibliography
35.42025	23.56964	Bibliography
35.48789	24.0606	Bibliography
35.513921	23.77941	Bibliography
35.07954	25.94258	Bibliography
35.31287	23.75362	Bibliography
35.31653	25.73315	Bibliography
35.132366747	26.170882197	Bibliography
35.589972661	24.1461113280001	Bibliography
35.358715391	23.5948865460001	Bibliography
35.4	23.5833333333333	Bibliography
35.35	23.6333333333333	Bibliography
35.4280555555556	23.9461111111111	Bibliography
35.2833333333333	23.7833333333333	Bibliography
35.4	23.8666666666667	Bibliography
35.436873	23.843587	Bibliography
35.3216666666667	23.9138888888889	Bibliography
35.3833333333333	23.85	Bibliography
35.3797222222222	23.8458333333333	Bibliography
35.0775	25.8380555555556	Bibliography
35.3333333333333	23.7333333333333	Bibliography
35.140205	25.716093	Bibliography
35.283228	23.699973	Bibliography
35.33333333	23.73333333	Bibliography
35.203487	24.634178	Bibliography
35.417	23.95	Bibliography
35.25	24.416667	Bibliography
35.157502	24.892427	Bibliography
35.163441	24.893209	Bibliography
35.49984	23.97724	Bibliography
35.127285	26.206745	Bibliography
35.327064	23.83887	Bibliography
35.475573	23.93077	Bibliography
35.23333	24.4	Bibliography
35.286907	24.177669	Bibliography
34.95	25.08333	Bibliography
35.219698	24.113288	Bibliography
34.987406	25.203124	Bibliography
35.201865	24.476787	Bibliography
34.807219	24.119167	Bibliography
35.20767	24.607254	Bibliography
35.558333	23.605833	Bibliography
35.352872	23.739737	Bibliography
35.515111	23.981601	Bibliography
35.41666	24.25	Bibliography
35.185235	24.561417	Bibliography
35.394381	23.671569	Bibliography
35.505903000000004	24.006488	Bibliography
34.93333	24.93333	Bibliography
35.139917	25.482307	Bibliography
35.1884	24.774	Bibliography
35.171118	25.365053	Bibliography
35.180628	25.512969	Bibliography
35.3	25.58333	Bibliography
35.41667	24.13333	Bibliography
35.296218	24.48784	Bibliography
35.130366	26.064404	Bibliography
35.221979	25.445896	Bibliography
35.218811	25.456392	Bibliography
35.280999	24.388902	Bibliography
35.16334	26.113717	Bibliography
35.412671	23.964043	Bibliography
35.289908	25.008126	Bibliography
35.258737000000004	24.35559	Bibliography
35.262293	24.334304	Bibliography
35.38333	24.16667	Bibliography
35.139728	24.910232	Bibliography
35.072241	26.14512	Bibliography
35.2566666666667	25.5344444444444	Bibliography
35.3	23.75	Bibliography
35.266389	24.899155	Bibliography
35.2166666666667	24.85	Bibliography
35.22222222	24.828333	Bibliography
35.25	24.2333333333333	Bibliography
35.3333333333333	23.85	Bibliography
35.3427777777778	23.8275	Bibliography
35.1558333333333	24.4816666666667	Bibliography
35.4036111111111	23.5880555555556	Bibliography
35.3944444444444	23.8563888888889	Bibliography
35.1730555555555	24.695	Bibliography
35.3772222222222	24.5627777777778	Bibliography
35.3852777777778	24.5966666666667	Bibliography
35.5255555555556	23.825	Bibliography
34.9847222222222	25.2852777777778	Bibliography
35.1977777777778	24.6441666666667	Bibliography
35.17	24.6758333333333	Bibliography
35.30696	24.5874	Bibliography
35.2087100000001	25.09966	Bibliography
35.198038	24.830396	Bibliography
35.2076	24.624	Bibliography
35.3387352	25.1442125999999	Bibliography
35.5607446	24.1351446999999	Bibliography
35.0801557	25.9138559	Bibliography
35.2086503	26.1052329	Bibliography
35.077862	25.865651	Bibliography
35.28995	25.70646	Bibliography
35.0892	25.8668	NHMC
35.183976	24.400126	Bibliography
35.2516666666667	24.1695	Bibliography
35.15843	24.4746	Bibliography
35.3146792200001	24.296396407	Bibliography
35.129444	26.054083	Bibliography
35.325946	25.585879	Bibliography
35.3227123	25.0254224999999	Bibliography
35.2398655120001	25.221418283	Bibliography
35.4099	24.983	NHMC
35.1373	25.8364	NHMC
35.3368	24.9642	NHMC
35.3335	25.0487	NHMC
35.0416666666667	25.1544444444444	Bibliography
35.249722	24.884722	Bibliography
35.0880555555556	25.865	Bibliography
35.25519	24.62798	Bibliography
35.288	24.191	Bibliography
35.30549	24.807236	Bibliography
35.46667	24.11667	Bibliography
35.12665	24.65229	Bibliography
35.16741	25.94694	Bibliography
35.25389	25.60972	Bibliography
35.1776674	26.0392781	Bibliography
35.4206	23.9881	NHMC
35.5216	23.6104	NHMC
35.15285	24.47105	Bibliography
35.1518	24.4725	Bibliography
35.3873333333333	24.0698333333333	Bibliography
35.13333	25	Bibliography
35.16667	24.58333	Bibliography
35.2561507	24.6483166	Bibliography
35.0720235640001	25.1784890970001	Bibliography
35.36645916	24.5294951330001	Bibliography
35.2307	24.0191	NHMC
35.3923	24.1248	NHMC
35.0149	24.7607	Bibliography
35.32626	25.2774	Bibliography
35.0321	24.8323	NHMC
35.1279784710001	25.7296744560001	Bibliography
35.1538	24.4733	Bibliography
35.0175	24.7602	NHMC
35.3347	25.0544	NHMC
35.29866	23.67821	Bibliography
35.205	24.154	Bibliography
35.272171	26.3397033999999	Bibliography
35.322	24.66	Bibliography
35.051355	24.813698	Bibliography
35.2984804	25.1595555	Bibliography
35.153465	24.454227	Bibliography
35.307768	23.91831	Bibliography
35.191	24.812	Bibliography
35.369	24.61	Bibliography
35.3642745	24.4819903999999	Bibliography
35.018010308	25.852280566	Bibliography
35.2533542690001	24.3025551470001	Bibliography
35.00723	25.6164	Bibliography
35.289670986	24.5176912640001	Bibliography
35.3437	23.8538	NHMC
35.2312	23.9136	NHMC
35.2642	24.469	NHMC
35.182262	25.427852	Bibliography
35.436023	23.854827	Bibliography
35.469688	23.726092	Bibliography
35.15	25.65	Bibliography
35.1833333333333	25.5147222222222	Bibliography
35.2166666666667	24.8833333333333	Bibliography
35.2833333333333	24.4666666666667	Bibliography
35.2922222222222	24.156944	Bibliography
35.1486111111111	25.6383333333333	Bibliography
35.18988	25.029419999999998	Bibliography
35.4094	23.92902	Bibliography
35.513125	24.004555	Bibliography
35.4247222222222	23.9216666666667	Bibliography
35.1372222222222	25.5736111111111	Bibliography
35.2	24.466667	Bibliography
34.8406	24.1029	NHMC
34.8674	24.0729	NHMC
34.99326	25.22564	Bibliography
35.35419	24.92346	Bibliography
35.692259	23.737584	Bibliography
35.017021932	24.7616827210001	Bibliography
35.5047	24.1738	NHMC
35.5851	24.1399	NHMC
35.3552	23.9962	NHMC
35.1419141	26.0816345	Bibliography
35.181716	24.23154	Bibliography
35.475416	24.035922	Bibliography
35.470198758	23.6005421690001	Bibliography
35.5895428110001	24.146398725	Bibliography
35.560686	24.16493	Bibliography
35.2921336470001	24.146715973	Bibliography
35.4945873	23.6537458999999	Bibliography
35.254349	25.471382	Bibliography
35.28816	24.97817	Bibliography
35.0729318	24.7686206999999	Bibliography
35.04686	25.4888	Bibliography
35.16378	25.71268	Bibliography
35.1933351	25.3776831999999	Bibliography
35.3092	23.9178	NHMC
35.1935	24.2146	NHMC
35.5357	23.9299	NHMC
35.3109	23.8501	NHMC
35.131100000000004	24.9829	NHMC
35.3064	23.9362	NHMC
35.2859	23.823	NHMC
35.3577	23.9151	NHMC
35.2179	24.0853	NHMC
35.2388	24.0869	NHMC
35.2414	25.1456	NHMC
35.0149	26.1992	NHMC
35.0149	24.7607	NHMC
35.0161	24.7613	NHMC
35.334	25.0488	NHMC
34.9797	25.2408	NHMC
34.9405	26.139	NHMC
34.8433	24.0995	NHMC
35.0575	25.1277	NHMC
35.0109	24.9521	NHMC
35.334	25.0585	NHMC
35.3396	25.0609	NHMC
34.9631	25.0943	NHMC
35.1599	25.0232	NHMC
34.9317	24.9108	NHMC
34.9941	25.4542	NHMC
34.9879	25.2906	NHMC
35.2391	25.1443	NHMC
35.2006	26.2917	NHMC
35.1273	25.4778	NHMC
35.0438	25.7027	NHMC
35.2648	25.7604	NHMC
35.335	25.6987	NHMC
35.2217	25.4673	NHMC
35.203	25.4593	NHMC
34.8492	24.1156	NHMC
35.2481	24.8894	NHMC
35.3211	24.6886	NHMC
35.4535	25.2194	NHMC
35.446	25.1938	NHMC
34.8351	24.0844	NHMC
35.2072	24.8395	NHMC
35.2731	26.3396	NHMC
35.0333333333333	25.7	Bibliography
35.32924	24.28246	Bibliography
35.4166666666667	23.75	Bibliography
35.2155555555556	25.5975	Bibliography
35.1613888888889	25.6391666666667	Bibliography
35.1372222222222	25.8980555555556	Bibliography
35.203361	24.467167	Bibliography
35.166528	25.524417	Bibliography
35.1327777777778	25.5758333333333	Bibliography
35.1536111111111	24.4780555555556	Bibliography
35.0619444444444	24.9461111111111	Bibliography
34.9911111111111	25.3333333333333	Bibliography
35.3175	24.4625	Bibliography
35.2658333333333	24.4816666666667	Bibliography
35.1738888888889	24.4661111111111	Bibliography
35.5197222222222	23.8908333333333	Bibliography
35.35	23.8166666666667	Bibliography
35.123889	25.489722	Bibliography
35.151944	25.480556	Bibliography
35.43	23.8436111111111	Bibliography
35.149167	25.641667	Bibliography
35.3215	24.9205	Bibliography
35.4388610550001	24.098455831	Bibliography
35.2083604530001	25.340951252	Bibliography
35.3863	24.1067	NHMC
35.4855191	23.9915981	Bibliography
35.284702	24.077789	Bibliography
35.0869444444444	25.9458333333333	Bibliography
35.3767	24.0797	NHMC
35.5497	23.7771	NHMC
35.0513	24.7546	NHMC
35.3299	25.0169	NHMC
35.2984	25.1507	NHMC
35.457	24.2213	NHMC
35.2993	25.1627	NHMC
35.3288	25.2045	NHMC
35.3492	23.9078	NHMC
35.4496	24.2053	NHMC
35.3326	25.1599	NHMC
35.455	24.1944	NHMC
35.3607	24.2517	NHMC
35.3664	24.076	NHMC
35.4051	23.9564	NHMC
35.367	23.6685	NHMC
35.4139	23.6615	NHMC
35.3166666666667	23.9	Bibliography
35.3125	23.8563888888889	Bibliography
35.12582	25.483301	Bibliography
35.288135	24.51245	Bibliography
35.249609	24.678704	Bibliography
35.195236	25.18174	Bibliography
35.292902	24.382833	Bibliography
35.195682	24.338869	Bibliography
35.163579	25.218662	Bibliography
35.281075	24.4786	Bibliography
35.2723	24.484064	Bibliography
35.050632	26.188028	Bibliography
35.357945	24.255422	Bibliography
35.360758	24.251142	Bibliography
35.247321	25.413252	Bibliography
35.214886	24.561665	Bibliography
35.21987	24.57144	Bibliography
35.085634	26.105302	Bibliography
35.324609	24.275855	Bibliography
35.370459	24.148728	Bibliography
34.8442	24.0539	NHMC
34.8625	24.0908	NHMC
35.07973	26.0988	Bibliography
35.2386499180001	23.6167001690001	Bibliography
35.03718	25.9707	Bibliography
35.24408	25.23607	Bibliography
35.1292637	26.2168183999999	Bibliography
35.332916	24.617291	Bibliography
35.035433	25.242493	Bibliography
35.3235124	24.4192884	Bibliography
35.289277	23.959699	Bibliography
35.59099	24.144024	Bibliography
35.559957	24.159984	Bibliography
35.583639	23.777	Bibliography
35.3048089490001	24.926347548	Bibliography
35.552404	23.776683	Bibliography
35.3963344	23.9419295999999	Bibliography
35.1294797	26.0533049	Bibliography
35.5524768	23.7767036999999	Bibliography
35.2984513	24.8389191	Bibliography
35.4460194	23.9965207999999	Bibliography
34.9322222	24.7788888999999	Bibliography
35.3608199	24.2621669	Bibliography
35.5137852780001	23.875774596	Bibliography
35.589	24.143774	Bibliography
35.349144	23.907791	Bibliography
35.2579	24.8563	NHMC
34.9384	25.0857	NHMC
35.3569	24.6355	NHMC
35.591	24.1447	NHMC
35.1359	26.2844	NHMC
35.3214	23.9314	NHMC
35.3368	25.6634	NHMC
35.0422	25.1519	NHMC
35.366667	23.833333	Bibliography
35.373889	23.831667	Bibliography
35.1530555555556	25.5888888888889	Bibliography
35.20973	24.17826	Bibliography
35.35	24.333333	Bibliography
35.45	23.6	Bibliography
35.225398	24.464361	Bibliography
35.35	23.9166666666667	Bibliography
35.4166666666667	24.6833333333333	Bibliography
35.226667	24.4	Bibliography
35.45184	24.17374	Bibliography
35.5044444444444	23.8183333333333	Bibliography
35.4	23.883333	Bibliography
35.359968	24.739999	Bibliography
35.339519	25.061008	Bibliography
35.3352	25.328	Bibliography
35.2503	25.149	NHMC
35.1564	24.7853	NHMC
35.3312	25.2021	NHMC
35.4006	24.7472	Bibliography
34.9997	25.3728	Bibliography
35.27334	24.28483	Bibliography
35.2423662460001	24.6806522950001	Bibliography
35.3112	25.5993	Bibliography
34.93242	24.92193	Bibliography
35.518258852	24.054998088	Bibliography
35.2450942740001	24.452384178	Bibliography
35.1379199180001	25.901045943	Bibliography
35.02046	25.20675	Bibliography
35.15033	24.62682	Bibliography
